Transaction_ID,Timestamp,User_ID,Sender_Account,Amount,Origin_IP,Device_ID,Destination_Account,Location
TXN-001348,2026-02-28 19:42:29,USR-031,ACC-003100,$223.39,192.168.2.96,DEV-DJB-031A,ACC-356150,"Sydney, Australia"
TXN-002060,2026-02-28 20:19:29,USR-112,ACC-011200,$144.39,10.0.0.245,DEV-RRP-112A,ACC-769567,"London, UK"
TXN-001565,2026-02-28 21:57:25,USR-105,ACC-010500,$21.58,172.20.0.14,DEV-JJH-105A,ACC-833247,"Singapore, SG"
TXN-002429,2026-02-28 21:58:13,USR-065,ACC-006500,$72.20,192.168.1.143,DEV-LJN-065A,ACC-457806,"New York, USA"
TXN-002714,2026-02-28 23:17:11,USR-029,ACC-002900,$254.00,10.20.0.97,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-001709,2026-02-28 23:52:23,USR-083,ACC-008300,$333.00,172.20.0.220,DEV-SYN-083A,ACC-617781,"Singapore, SG"
TXN-002844,2026-03-01 00:50:13,USR-147,ACC-014700,$311.39,192.168.3.43,DEV-CQB-147A,ACC-841995,"Paris, France"
TXN-002456,2026-03-01 01:40:06,USR-005,ACC-000500,$49.41,10.20.0.183,DEV-HQX-005A,ACC-479201,"Tokyo, Japan"
TXN-001277,2026-03-01 01:48:35,USR-121,ACC-012100,$249.93,192.168.3.141,DEV-GIE-121A,ACC-154944,"Paris, France"
TXN-001936,2026-03-01 02:11:52,USR-008,ACC-000800,$236.18,172.16.0.32,DEV-HYR-008A,ACC-330283,"Toronto, Canada"
TXN-001266,2026-03-01 02:19:08,USR-128,ACC-012800,$101.52,172.16.0.39,DEV-POI-128A,ACC-228168,"Toronto, Canada"
TXN-001800,2026-03-01 03:13:30,USR-132,ACC-013200,$57.64,192.168.1.208,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-002266,2026-03-01 03:13:34,USR-019,ACC-001900,$64.59,172.20.0.38,DEV-FIP-019A,ACC-341292,"Singapore, SG"
TXN-001362,2026-03-01 04:22:55,USR-014,ACC-001400,$358.16,10.10.0.25,DEV-TNC-014A,ACC-755674,"Berlin, Germany"
TXN-002147,2026-03-01 04:33:37,USR-120,ACC-012000,$124.18,192.168.1.231,DEV-ZZO-120A,ACC-282973,"New York, USA"
TXN-002143,2026-03-01 05:40:27,USR-076,ACC-007600,$98.16,192.168.1.101,DEV-WCB-076A,ACC-615633,"New York, USA"
TXN-002144,2026-03-01 05:57:36,USR-076,ACC-007600,$139.19,192.168.1.62,DEV-WCB-076A,ACC-615633,"New York, USA"
TXN-002316,2026-03-01 07:24:16,USR-030,ACC-003000,$192.68,10.10.0.64,DEV-YYA-030A,ACC-751332,"Berlin, Germany"
TXN-002850,2026-03-01 07:31:37,USR-047,ACC-004700,$150.04,192.168.3.117,DEV-LFM-047A,ACC-871711,"Paris, France"
TXN-002328,2026-03-01 07:57:09,USR-136,ACC-013600,$121.50,192.168.1.188,DEV-ZBF-136A,ACC-321494,"New York, USA"
TXN-001537,2026-03-01 08:13:38,USR-144,ACC-014400,$95.80,192.168.3.82,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-001113,2026-03-01 09:14:48,USR-141,ACC-014100,$32.94,172.16.0.101,DEV-QNF-141A,ACC-466346,"Toronto, Canada"
TXN-001797,2026-03-01 09:48:20,USR-132,ACC-013200,$62.63,192.168.1.165,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-002388,2026-03-01 11:42:05,USR-113,ACC-011300,$276.18,192.168.1.101,DEV-YIP-113A,ACC-779112,"New York, USA"
TXN-001006,2026-03-01 14:17:44,USR-044,ACC-004400,$135.18,192.168.2.161,DEV-BRI-044A,ACC-429164,"Sydney, Australia"
TXN-002759,2026-03-01 15:18:32,USR-127,ACC-012700,$150.96,10.10.0.85,DEV-DXB-127A,ACC-189511,"Berlin, Germany"
TXN-001692,2026-03-01 19:19:15,USR-111,ACC-011100,$197.50,192.168.2.151,DEV-SZZ-111A,ACC-684384,"Sydney, Australia"
TXN-001837,2026-03-01 19:39:41,USR-003,ACC-000300,$187.92,172.20.0.136,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-001409,2026-03-01 20:08:31,USR-108,ACC-010800,$146.13,172.16.0.185,DEV-XQI-108A,ACC-562236,"Toronto, Canada"
TXN-001874,2026-03-01 22:12:30,USR-106,ACC-010600,$31.33,10.10.0.149,DEV-WUZ-106A,ACC-735863,"Berlin, Germany"
TXN-002085,2026-03-01 22:15:59,USR-143,ACC-014300,$168.62,172.20.0.36,DEV-OPR-143A,ACC-691912,"Singapore, SG"
TXN-001451,2026-03-01 23:14:13,USR-069,ACC-006900,$68.83,10.10.0.111,DEV-WSH-069A,ACC-110644,"Berlin, Germany"
TXN-001865,2026-03-02 02:21:31,USR-106,ACC-010600,$17.16,10.10.0.166,DEV-WUZ-106A,ACC-735863,"Berlin, Germany"
TXN-001649,2026-03-02 03:04:33,USR-072,ACC-007200,$258.31,192.168.3.117,DEV-HGD-072A,ACC-301939,"Paris, France"
TXN-001921,2026-03-02 03:11:11,USR-017,ACC-001700,$277.17,10.0.0.63,DEV-NDR-017A,ACC-676510,"London, UK"
TXN-001605,2026-03-02 04:48:55,USR-062,ACC-006200,$78.80,172.16.0.153,DEV-MCY-062A,ACC-587623,"Toronto, Canada"
TXN-001634,2026-03-02 06:09:27,USR-048,ACC-004800,$49.52,192.168.3.118,DEV-YGI-048A,ACC-308802,"Paris, France"
TXN-002158,2026-03-02 06:19:18,USR-134,ACC-013400,$95.38,192.168.1.84,DEV-TBC-134A,ACC-564637,"New York, USA"
TXN-002734,2026-03-02 06:54:42,USR-023,ACC-002300,$39.86,172.20.0.239,DEV-EMW-023A,ACC-179046,"Singapore, SG"
TXN-001610,2026-03-02 07:24:30,USR-052,ACC-005200,$248.60,172.20.0.12,DEV-SNV-052A,ACC-674485,"Singapore, SG"
TXN-001332,2026-03-02 08:59:43,USR-053,ACC-005300,$100.11,172.20.0.235,DEV-GQT-053A,ACC-646622,"Singapore, SG"
TXN-001739,2026-03-02 11:38:51,USR-098,ACC-009800,$35.56,172.16.0.107,DEV-UGQ-098A,ACC-516791,"Toronto, Canada"
TXN-002573,2026-03-02 12:06:52,USR-042,ACC-004200,$255.17,192.168.3.82,DEV-CZE-042A,ACC-378361,"Paris, France"
TXN-002595,2026-03-02 12:09:19,USR-035,ACC-003500,$139.47,172.16.0.225,DEV-GTO-035A,ACC-548462,"Toronto, Canada"
TXN-001826,2026-03-02 12:14:32,USR-125,ACC-012500,$271.88,10.20.0.106,DEV-NLP-125A,ACC-203996,"Tokyo, Japan"
TXN-002330,2026-03-02 12:56:42,USR-136,ACC-013600,$46.74,192.168.1.134,DEV-ZBF-136A,ACC-321494,"New York, USA"
TXN-001024,2026-03-02 13:22:59,USR-059,ACC-005900,$43.60,192.168.1.106,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-001790,2026-03-02 16:16:17,USR-132,ACC-013200,$96.20,192.168.1.225,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-001571,2026-03-02 16:43:28,USR-105,ACC-010500,$77.96,172.20.0.213,DEV-JJH-105A,ACC-833247,"Singapore, SG"
TXN-002161,2026-03-02 16:45:55,USR-148,ACC-014800,$187.71,172.16.0.36,DEV-XKU-148A,ACC-811875,"Toronto, Canada"
TXN-001676,2026-03-02 16:53:28,USR-032,ACC-003200,$112.10,10.10.0.127,DEV-ZRA-032A,ACC-681542,"Berlin, Germany"
TXN-001822,2026-03-02 18:33:30,USR-125,ACC-012500,$254.68,10.20.0.189,DEV-NLP-125A,ACC-203996,"Tokyo, Japan"
TXN-002169,2026-03-02 18:42:04,USR-148,ACC-014800,$53.79,172.16.0.173,DEV-XKU-148A,ACC-811875,"Toronto, Canada"
TXN-002673,2026-03-02 19:43:26,USR-055,ACC-005500,$188.90,10.0.0.29,DEV-IMB-055A,ACC-540552,"London, UK"
TXN-002249,2026-03-02 19:45:08,USR-089,ACC-008900,$187.91,172.20.0.40,DEV-TFO-089A,ACC-402020,"Singapore, SG"
TXN-002702,2026-03-02 19:53:12,USR-118,ACC-011800,$41.39,172.20.0.148,DEV-FQZ-118A,ACC-153035,"Singapore, SG"
TXN-002332,2026-03-02 23:57:07,USR-136,ACC-013600,$82.20,192.168.1.33,DEV-ZBF-136A,ACC-321494,"New York, USA"
TXN-002129,2026-03-03 00:11:59,USR-076,ACC-007600,$110.81,192.168.1.71,DEV-WCB-076A,ACC-615633,"New York, USA"
TXN-001486,2026-03-03 02:22:41,USR-056,ACC-005600,$367.22,192.168.1.25,DEV-TJA-056A,ACC-468845,"New York, USA"
TXN-001804,2026-03-03 05:06:47,USR-071,ACC-007100,$275.26,10.20.0.33,DEV-HPM-071A,ACC-656711,"Tokyo, Japan"
TXN-001015,2026-03-03 10:50:32,USR-044,ACC-004400,$178.32,192.168.2.169,DEV-BRI-044A,ACC-429164,"Sydney, Australia"
TXN-001193,2026-03-03 10:59:27,USR-077,ACC-007700,$230.76,172.16.0.149,DEV-YCG-077A,ACC-685181,"Toronto, Canada"
TXN-002633,2026-03-03 13:47:06,USR-131,ACC-013100,$246.71,192.168.1.98,DEV-RSA-131A,ACC-386544,"New York, USA"
TXN-002093,2026-03-03 15:29:41,USR-050,ACC-005000,$350.64,192.168.1.122,DEV-WXU-050A,ACC-329471,"New York, USA"
TXN-001693,2026-03-03 17:15:46,USR-111,ACC-011100,$246.75,192.168.2.172,DEV-SZZ-111A,ACC-684384,"Sydney, Australia"
TXN-002351,2026-03-03 19:26:16,USR-021,ACC-002100,$75.54,172.20.0.165,DEV-MKC-021A,ACC-790993,"Singapore, SG"
TXN-002214,2026-03-03 20:05:28,USR-090,ACC-009000,$244.48,192.168.2.243,DEV-IAK-090A,ACC-335615,"Sydney, Australia"
TXN-002758,2026-03-03 20:58:33,USR-127,ACC-012700,$103.21,10.10.0.34,DEV-DXB-127A,ACC-189511,"Berlin, Germany"
TXN-001734,2026-03-03 22:11:23,USR-081,ACC-008100,$175.76,192.168.2.89,DEV-UQR-081A,ACC-307428,"Sydney, Australia"
TXN-002640,2026-03-03 22:22:09,USR-131,ACC-013100,$175.41,192.168.1.38,DEV-RSA-131A,ACC-386544,"New York, USA"
TXN-001810,2026-03-03 22:53:21,USR-075,ACC-007500,$180.19,172.16.0.130,DEV-TCA-075A,ACC-398151,"Toronto, Canada"
TXN-002651,2026-03-03 23:29:03,USR-020,ACC-002000,$109.37,192.168.1.4,DEV-XWB-020A,ACC-349565,"New York, USA"
TXN-001043,2026-03-03 23:58:00,USR-004,ACC-000400,$65.25,192.168.3.67,DEV-JJI-004A,ACC-377370,"Paris, France"
TXN-002054,2026-03-04 00:43:42,USR-102,ACC-010200,$33.64,172.16.0.121,DEV-CWQ-102A,ACC-352528,"Toronto, Canada"
TXN-001109,2026-03-04 01:18:11,USR-010,ACC-001000,$187.59,10.20.0.115,DEV-QDD-010A,ACC-881177,"Tokyo, Japan"
TXN-001324,2026-03-04 02:21:52,USR-045,ACC-004500,$323.42,10.10.0.109,DEV-ISO-045A,ACC-301158,"Berlin, Germany"
TXN-001303,2026-03-04 03:37:48,USR-122,ACC-012200,$228.22,10.0.0.114,DEV-UNC-122A,ACC-628313,"London, UK"
TXN-001325,2026-03-04 03:46:26,USR-045,ACC-004500,$305.07,10.10.0.36,DEV-ISO-045A,ACC-301158,"Berlin, Germany"
TXN-002449,2026-03-04 04:56:11,USR-060,ACC-006000,$112.28,10.20.0.20,DEV-YKV-060A,ACC-593152,"Tokyo, Japan"
TXN-002644,2026-03-04 05:48:41,USR-020,ACC-002000,$51.85,192.168.1.73,DEV-XWB-020A,ACC-349565,"New York, USA"
TXN-001216,2026-03-04 07:03:52,USR-129,ACC-012900,$240.38,10.20.0.224,DEV-SZP-129A,ACC-468727,"Tokyo, Japan"
TXN-001834,2026-03-04 11:01:26,USR-003,ACC-000300,$290.05,172.20.0.211,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-001769,2026-03-04 12:58:10,USR-066,ACC-006600,$417.52,10.20.0.40,DEV-QVS-066A,ACC-556641,"Tokyo, Japan"
TXN-002455,2026-03-04 13:15:22,USR-005,ACC-000500,$30.42,10.20.0.163,DEV-HQX-005A,ACC-479201,"Tokyo, Japan"
TXN-002715,2026-03-04 14:12:13,USR-029,ACC-002900,$88.08,10.20.0.248,DEV-OIG-029A,ACC-802258,"Tokyo, Japan"
TXN-002278,2026-03-04 16:11:19,USR-036,ACC-003600,$154.44,172.16.0.225,DEV-VPD-036A,ACC-233636,"Toronto, Canada"
TXN-001079,2026-03-04 17:04:27,USR-142,ACC-014200,$103.93,172.16.0.198,DEV-DFP-142A,ACC-897143,"Toronto, Canada"
TXN-001654,2026-03-04 17:05:18,USR-072,ACC-007200,$322.65,192.168.3.205,DEV-HGD-072A,ACC-301939,"Paris, France"
TXN-001741,2026-03-04 17:42:22,USR-098,ACC-009800,$34.08,172.16.0.121,DEV-UGQ-098A,ACC-516791,"Toronto, Canada"
TXN-002023,2026-03-04 17:42:35,USR-092,ACC-009200,$195.53,192.168.2.209,DEV-DEP-092A,ACC-882544,"Sydney, Australia"
TXN-002240,2026-03-04 18:30:23,USR-115,ACC-011500,$135.28,10.20.0.40,DEV-RTY-115A,ACC-539486,"Tokyo, Japan"
TXN-002395,2026-03-04 19:25:01,USR-150,ACC-015000,$216.41,10.0.0.93,DEV-DJZ-150A,ACC-832409,"London, UK"
TXN-002264,2026-03-04 20:13:18,USR-089,ACC-008900,$135.83,172.20.0.123,DEV-TFO-089A,ACC-402020,"Singapore, SG"
TXN-001862,2026-03-04 20:48:03,USR-106,ACC-010600,$16.32,10.10.0.23,DEV-WUZ-106A,ACC-735863,"Berlin, Germany"
TXN-001626,2026-03-04 23:01:47,USR-109,ACC-010900,$177.64,10.10.0.196,DEV-KFU-109A,ACC-483629,"Berlin, Germany"
TXN-002359,2026-03-04 23:08:35,USR-034,ACC-003400,$64.93,10.10.0.16,DEV-GXB-034A,ACC-765095,"Berlin, Germany"
TXN-001531,2026-03-04 23:53:06,USR-144,ACC-014400,$54.05,192.168.3.192,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-001251,2026-03-05 00:13:12,USR-058,ACC-005800,$316.51,192.168.3.149,DEV-USV-058A,ACC-233827,"Paris, France"
TXN-001969,2026-03-05 00:22:10,USR-040,ACC-004000,$174.67,192.168.1.177,DEV-FVL-040A,ACC-420015,"New York, USA"
TXN-001271,2026-03-05 00:59:13,USR-128,ACC-012800,$206.30,172.16.0.75,DEV-POI-128A,ACC-228168,"Toronto, Canada"
TXN-002102,2026-03-05 01:12:37,USR-117,ACC-011700,$19.68,192.168.3.208,DEV-ROZ-117A,ACC-476096,"Paris, France"
TXN-001155,2026-03-05 01:29:52,USR-039,ACC-003900,$290.25,192.168.3.84,DEV-KRT-039A,ACC-360222,"Paris, France"
TXN-001716,2026-03-05 03:29:05,USR-093,ACC-009300,$143.17,10.20.0.247,DEV-UGA-093A,ACC-861319,"Tokyo, Japan"
TXN-001053,2026-03-05 03:55:06,USR-004,ACC-000400,$28.27,192.168.3.115,DEV-JJI-004A,ACC-377370,"Paris, France"
TXN-002504,2026-03-05 03:57:19,USR-101,ACC-010100,$325.75,10.10.0.236,DEV-BUH-101A,ACC-493049,"Berlin, Germany"
TXN-002797,2026-03-05 08:45:15,USR-087,ACC-008700,$277.19,10.10.0.180,DEV-KTA-087A,ACC-192337,"Berlin, Germany"
TXN-001422,2026-03-05 09:39:43,USR-080,ACC-008000,$220.72,10.20.0.251,DEV-PHG-080A,ACC-841296,"Tokyo, Japan"
TXN-001322,2026-03-05 09:53:04,USR-045,ACC-004500,$328.93,10.10.0.206,DEV-ISO-045A,ACC-301158,"Berlin, Germany"
TXN-002254,2026-03-05 11:26:14,USR-089,ACC-008900,$165.41,172.20.0.126,DEV-TFO-089A,ACC-402020,"Singapore, SG"
TXN-001498,2026-03-05 11:28:12,USR-057,ACC-005700,$260.44,10.20.0.69,DEV-TUX-057A,ACC-611945,"Tokyo, Japan"
TXN-001794,2026-03-05 12:36:38,USR-132,ACC-013200,$54.96,192.168.1.89,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-001532,2026-03-05 15:33:00,USR-144,ACC-014400,$42.54,192.168.3.109,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-001703,2026-03-05 16:13:14,USR-111,ACC-011100,$292.73,192.168.2.125,DEV-SZZ-111A,ACC-684384,"Sydney, Australia"
TXN-001378,2026-03-05 16:43:04,USR-061,ACC-006100,$114.03,192.168.3.57,DEV-BYB-061A,ACC-132537,"Paris, France"
TXN-002843,2026-03-05 19:37:28,USR-147,ACC-014700,$464.69,192.168.3.108,DEV-CQB-147A,ACC-841995,"Paris, France"
TXN-001393,2026-03-05 20:46:02,USR-138,ACC-013800,$61.48,192.168.3.243,DEV-WBA-138A,ACC-181644,"Paris, France"
TXN-002283,2026-03-06 01:38:33,USR-036,ACC-003600,$151.62,172.16.0.79,DEV-VPD-036A,ACC-233636,"Toronto, Canada"
TXN-001744,2026-03-06 03:53:20,USR-098,ACC-009800,$20.62,172.16.0.124,DEV-UGQ-098A,ACC-516791,"Toronto, Canada"
TXN-001031,2026-03-06 06:58:59,USR-059,ACC-005900,$58.07,192.168.1.120,DEV-LWE-059A,ACC-372793,"New York, USA"
TXN-001441,2026-03-06 09:22:39,USR-145,ACC-014500,$150.05,172.20.0.127,DEV-BVB-145A,ACC-194682,"Singapore, SG"
TXN-002069,2026-03-06 09:24:28,USR-041,ACC-004100,$65.89,192.168.2.114,DEV-HBU-041A,ACC-468203,"Sydney, Australia"
TXN-002863,2026-03-06 09:39:01,USR-107,ACC-010700,$218.21,192.168.2.140,DEV-JQQ-107A,ACC-810687,"Sydney, Australia"
TXN-002302,2026-03-06 09:49:04,USR-026,ACC-002600,$332.52,10.20.0.171,DEV-SUR-026A,ACC-610311,"Tokyo, Japan"
TXN-002475,2026-03-06 09:59:27,USR-046,ACC-004600,$166.85,172.16.0.89,DEV-HOA-046A,ACC-400850,"Toronto, Canada"
TXN-001990,2026-03-06 10:12:05,USR-033,ACC-003300,$84.02,172.16.0.222,DEV-XTE-033A,ACC-395442,"Toronto, Canada"
TXN-001892,2026-03-06 11:11:44,USR-002,ACC-000200,$28.49,192.168.1.244,DEV-FNA-002A,ACC-308496,"New York, USA"
TXN-002105,2026-03-06 11:44:46,USR-117,ACC-011700,$42.27,192.168.3.200,DEV-ROZ-117A,ACC-476096,"Paris, France"
TXN-002825,2026-03-06 13:01:38,USR-104,ACC-010400,$224.27,192.168.3.51,DEV-HZR-104A,ACC-579027,"Paris, France"
TXN-002338,2026-03-06 13:12:20,USR-021,ACC-002100,$134.97,172.20.0.180,DEV-MKC-021A,ACC-790993,"Singapore, SG"
TXN-001778,2026-03-06 13:47:56,USR-119,ACC-011900,$40.61,192.168.2.202,DEV-TFF-119A,ACC-344316,"Sydney, Australia"
TXN-001301,2026-03-06 15:19:26,USR-122,ACC-012200,$241.81,10.0.0.147,DEV-UNC-122A,ACC-628313,"London, UK"
TXN-001776,2026-03-06 16:55:00,USR-119,ACC-011900,$35.21,192.168.2.162,DEV-TFF-119A,ACC-344316,"Sydney, Australia"
TXN-001329,2026-03-06 19:52:24,USR-053,ACC-005300,$78.77,172.20.0.2,DEV-GQT-053A,ACC-646622,"Singapore, SG"
TXN-001429,2026-03-06 20:18:48,USR-080,ACC-008000,$196.91,10.20.0.165,DEV-PHG-080A,ACC-841296,"Tokyo, Japan"
TXN-001384,2026-03-06 22:42:58,USR-018,ACC-001800,$256.99,192.168.2.51,DEV-TRS-018A,ACC-518373,"Sydney, Australia"
TXN-002208,2026-03-07 02:27:38,USR-090,ACC-009000,$322.89,192.168.2.80,DEV-IAK-090A,ACC-335615,"Sydney, Australia"
TXN-002596,2026-03-07 03:25:32,USR-035,ACC-003500,$282.53,172.16.0.233,DEV-GTO-035A,ACC-548462,"Toronto, Canada"
TXN-002554,2026-03-07 07:01:30,USR-084,ACC-008400,$172.92,192.168.3.159,DEV-AFR-084A,ACC-703139,"Paris, France"
TXN-001180,2026-03-07 07:33:26,USR-082,ACC-008200,$398.35,10.10.0.130,DEV-BEH-082A,ACC-885339,"Berlin, Germany"
TXN-002305,2026-03-07 08:06:23,USR-085,ACC-008500,$130.39,10.10.0.125,DEV-TEN-085A,ACC-563711,"Berlin, Germany"
TXN-002149,2026-03-07 09:15:51,USR-120,ACC-012000,$103.83,192.168.1.95,DEV-ZZO-120A,ACC-282973,"New York, USA"
TXN-001929,2026-03-07 10:40:22,USR-094,ACC-009400,$228.53,172.20.0.21,DEV-LMI-094A,ACC-899929,"Singapore, SG"
TXN-002048,2026-03-07 12:06:38,USR-102,ACC-010200,$77.01,172.16.0.49,DEV-CWQ-102A,ACC-352528,"Toronto, Canada"
TXN-001494,2026-03-07 12:56:57,USR-057,ACC-005700,$180.44,10.20.0.226,DEV-TUX-057A,ACC-611945,"Tokyo, Japan"
TXN-002654,2026-03-07 12:57:27,USR-020,ACC-002000,$117.46,192.168.1.240,DEV-XWB-020A,ACC-349565,"New York, USA"
TXN-002508,2026-03-07 13:34:27,USR-022,ACC-002200,$214.42,192.168.1.58,DEV-ZCK-022A,ACC-455784,"New York, USA"
TXN-001446,2026-03-07 14:10:02,USR-145,ACC-014500,$64.17,172.20.0.111,DEV-BVB-145A,ACC-194682,"Singapore, SG"
TXN-001358,2026-03-07 15:51:19,USR-014,ACC-001400,$149.98,10.10.0.193,DEV-TNC-014A,ACC-755674,"Berlin, Germany"
TXN-002853,2026-03-07 16:46:05,USR-047,ACC-004700,$120.61,192.168.3.238,DEV-LFM-047A,ACC-871711,"Paris, France"
TXN-001428,2026-03-07 18:50:40,USR-080,ACC-008000,$160.51,10.20.0.70,DEV-PHG-080A,ACC-841296,"Tokyo, Japan"
TXN-002151,2026-03-07 20:09:55,USR-120,ACC-012000,$130.39,192.168.1.105,DEV-ZZO-120A,ACC-282973,"New York, USA"
TXN-002550,2026-03-07 22:08:11,USR-015,ACC-001500,$152.30,172.16.0.14,DEV-EYX-015A,ACC-100599,"Toronto, Canada"
TXN-002194,2026-03-07 22:30:35,USR-139,ACC-013900,$113.05,10.20.0.252,DEV-KZE-139A,ACC-748151,"Tokyo, Japan"
TXN-002807,2026-03-08 00:04:28,USR-087,ACC-008700,$189.02,10.10.0.103,DEV-KTA-087A,ACC-192337,"Berlin, Germany"
TXN-001222,2026-03-08 00:58:57,USR-073,ACC-007300,$74.00,172.16.0.109,DEV-THP-073A,ACC-897135,"Toronto, Canada"
TXN-002771,2026-03-08 01:03:07,USR-088,ACC-008800,$212.28,10.20.0.202,DEV-VAW-088A,ACC-584417,"Tokyo, Japan"
TXN-001282,2026-03-08 03:38:48,USR-121,ACC-012100,$341.21,192.168.3.38,DEV-GIE-121A,ACC-154944,"Paris, France"
TXN-002088,2026-03-08 04:24:26,USR-143,ACC-014300,$113.84,172.20.0.211,DEV-OPR-143A,ACC-691912,"Singapore, SG"
TXN-001660,2026-03-08 06:16:29,USR-006,ACC-000600,$340.18,192.168.2.23,DEV-ZWW-006A,ACC-498591,"Sydney, Australia"
TXN-001115,2026-03-08 06:32:18,USR-141,ACC-014100,$40.93,172.16.0.112,DEV-QNF-141A,ACC-466346,"Toronto, Canada"
TXN-002362,2026-03-08 07:12:53,USR-034,ACC-003400,$135.35,10.10.0.174,DEV-GXB-034A,ACC-765095,"Berlin, Germany"
TXN-002200,2026-03-08 07:30:25,USR-139,ACC-013900,$124.55,10.20.0.86,DEV-KZE-139A,ACC-748151,"Tokyo, Japan"
TXN-001786,2026-03-08 09:45:31,USR-132,ACC-013200,$42.28,192.168.1.16,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-002175,2026-03-08 09:50:42,USR-123,ACC-012300,$126.44,10.10.0.52,DEV-ZBM-123A,ACC-521126,"Berlin, Germany"
TXN-001170,2026-03-08 10:12:05,USR-082,ACC-008200,$244.22,10.10.0.33,DEV-BEH-082A,ACC-885339,"Berlin, Germany"
TXN-001589,2026-03-08 12:03:28,USR-062,ACC-006200,$130.53,172.16.0.117,DEV-MCY-062A,ACC-587623,"Toronto, Canada"
TXN-002286,2026-03-08 12:57:12,USR-036,ACC-003600,$213.47,172.16.0.135,DEV-VPD-036A,ACC-233636,"Toronto, Canada"
TXN-001527,2026-03-08 16:09:03,USR-144,ACC-014400,$94.52,192.168.3.65,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-002005,2026-03-08 17:02:09,USR-097,ACC-009700,$151.46,192.168.3.121,DEV-WLN-097A,ACC-579123,"Paris, France"
TXN-002407,2026-03-08 17:51:39,USR-016,ACC-001600,$327.27,192.168.3.204,DEV-VHB-016A,ACC-694916,"Paris, France"
TXN-002703,2026-03-08 19:35:30,USR-118,ACC-011800,$56.27,172.20.0.192,DEV-FQZ-118A,ACC-153035,"Singapore, SG"
TXN-001165,2026-03-08 22:04:58,USR-082,ACC-008200,$148.19,10.10.0.226,DEV-BEH-082A,ACC-885339,"Berlin, Germany"
TXN-002688,2026-03-08 22:22:05,USR-110,ACC-011000,$327.54,10.10.0.82,DEV-YZH-110A,ACC-455168,"Berlin, Germany"
TXN-001196,2026-03-09 01:08:38,USR-077,ACC-007700,$131.51,172.16.0.59,DEV-YCG-077A,ACC-685181,"Toronto, Canada"
TXN-001311,2026-03-09 06:31:19,USR-122,ACC-012200,$233.52,10.0.0.72,DEV-UNC-122A,ACC-628313,"London, UK"
TXN-002780,2026-03-09 06:54:00,USR-012,ACC-001200,$275.65,10.20.0.128,DEV-KPM-012A,ACC-363626,"Tokyo, Japan"
TXN-001801,2026-03-09 07:10:26,USR-132,ACC-013200,$83.43,192.168.1.199,DEV-DRB-132A,ACC-876962,"New York, USA"
TXN-001904,2026-03-09 08:14:49,USR-002,ACC-000200,$19.67,192.168.1.244,DEV-FNA-002A,ACC-308496,"New York, USA"
TXN-001763,2026-03-09 08:33:22,USR-066,ACC-006600,$413.32,10.20.0.27,DEV-QVS-066A,ACC-556641,"Tokyo, Japan"
TXN-001518,2026-03-09 08:44:12,USR-144,ACC-014400,$26.40,192.168.3.221,DEV-BLH-144A,ACC-388016,"Paris, France"
TXN-001055,2026-03-09 09:25:18,USR-004,ACC-000400,$60.33,192.168.3.125,DEV-JJI-004A,ACC-377370,"Paris, France"
TXN-002469,2026-03-09 09:54:05,USR-005,ACC-000500,$63.54,10.20.0.45,DEV-HQX-005A,ACC-479201,"Tokyo, Japan"
TXN-002831,2026-03-09 10:41:27,USR-104,ACC-010400,$436.67,192.168.3.51,DEV-HZR-104A,ACC-579027,"Paris, France"
TXN-001049,2026-03-09 12:17:59,USR-004,ACC-000400,$35.66,192.168.3.34,DEV-JJI-004A,ACC-377370,"Paris, France"
TXN-001847,2026-03-09 12:22:08,USR-003,ACC-000300,$204.89,172.20.0.13,DEV-VAU-003A,ACC-832052,"Singapore, SG"
TXN-002872,2026-03-09 14:19:56,USR-107,ACC-010700,$244.96,192.168.2.2,DEV-JQQ-107A,ACC-810687,"Sydney, Australia"
TXN-001756,2026-03-09 14:54:59,USR-098,ACC-009800,$33.84,172.16.0.12,DEV-UGQ-098A,ACC-516791,"Toronto, Canada"
TXN-002352,2026-03-09 15:22:24,USR-021,ACC-002100,$94.58,172.20.0.220,DEV-MKC-021A,ACC-790993,"Singapore, SG"
TXN-002013,2026-03-09 15:47:50,USR-097,ACC-009700,$127.04,192.168.3.49,DEV-WLN-097A,ACC-579123,"Paris, France"
TXN-001873,2026-03-09 19:16:36,USR-106,ACC-010600,$14.41,10.10.0.213,DEV-WUZ-106A,ACC-735863,"Berlin, Germany"
TXN-002217,2026-03-09 19:46:30,USR-090,ACC-009000,$287.12,192.168.2.134,DEV-IAK-090A,ACC-335615,"Sydney, Australia"
